sub,task,valence,arousal,white_boost,SaccRate,SaccDur,SaccPvel,BlinkRate,BlinkDur,MeanPupDiam,PeakPupDiam,VarPupDiam
3,3,2.84,4.55,2,1.99675911127865,14.28125,79.5156246423721,0.333766386320007,189,-0.107577951764904,0.468660021193794,0.118249527844787
3,3,2.84,4.55,3,1.62147086219313,15.375,80.2708333333333,0.119047619047619,174,-0.544830177287588,0.072615109166533,0.106709385683177
3,3,5.19,3.5,1,2.00197170095078,22.5166666666667,108.225832621257,0.375339419938712,165,-0.382184197041094,0.245558966871275,0.120158904609422
3,3,5.19,3.5,2,1.84957369791111,17.7708333333333,116.947916984558,0.234209355827887,141.5,-0.191014625194809,0.241184118796632,0.0450950765179028
3,3,5.19,3.5,3,2.49256863440726,21.1583333333333,120.763333447774,0.592377814820818,121.75,-0.649092800633811,0.40598352976884,0.379996339517798
3,3,3.28,4.35,1,1.2870326145413,19.53125,112.068749189377,0.455211199185969,169.333333333333,0.372658394186762,0.980896630310249,0.133815537914309
3,3,3.28,4.35,2,0.548441146550177,11.6666666666667,69.2666676839193,0.498636139583796,145.333333333333,0.151333466724814,0.822867585989063,0.100407333638111
3,3,3.28,4.35,3,1.54014072759449,15.825,97.8066663742065,0.518752252145251,190.25,0.464772342006772,0.933244778121658,0.124176779238165
3,3,4.91,2.43,1,1.94684059323372,14.15625,87.6718748807907,0.297028829528212,150,0.145127798475016,0.815117341259511,0.182575206163339
3,3,4.91,2.43,2,1.27925442546663,14.4791666666667,84.310416618983,0.384374845801119,163.666666666667,0.235185789293165,0.768399171806247,0.136048205085735
3,3,4.91,2.43,3,1.75535726966929,15.475,90.9533322016398,0.250845897397622,226,-0.143962585359296,0.479563559696487,0.113672187388796
3,3,5.22,3,1,0.976529401796306,20.75,80.5416666666667,0.357142857142857,185.5,0.21329261244534,1.02782456625521,0.194078330136116
3,3,5.22,3,2,2.19766677336737,15.9791666666667,95.9499999682108,0.125,255,0.177853826340538,0.811188742823415,0.162092451623378
3,3,5.22,3,3,1.24677231704924,17.6875,103.054165840149,0.353101245152891,151.333333333333,0.318397471667484,0.803647229187033,0.0844583246839865
3,3,2.3,5.62,1,2.03371761379416,18.1666666666667,82.0925927338777,0.35857309033778,111.333333333333,0.572418436556665,1.68931743191058,0.291559630924904
3,3,2.3,5.62,2,1.6989128203114,14.6041666666667,90.4291667938232,0.250132728594668,160.5,0.00377773909918934,0.852346179407564,0.274673845111585
3,3,2.3,5.62,3,1.90907856324342,14.0125,76.4250004768372,0.234643140015841,154.5,-0.120402077256186,0.435383693566115,0.102420437023462
3,3,2.26,6.55,1,1.22339173497315,14.125,94.0187497138977,0.557393235932144,115.333333333333,0.0355562201473593,0.51138976942709,0.107971411458237
3,3,2.26,6.55,2,1.7915272282497,11.625,69.8737504164378,0.136388434260775,108,0.172058587996676,0.650245342574536,0.0650871556558804
3,3,2.26,6.55,3,1.55931826058024,16.025,99.0812494754791,0.129332643559234,148,-0.297296250321545,0.509512683889841,0.133116666831676
3,3,2.3,5.06,1,1.44427504998461,19.4833333333333,106.91666692098,0.254489468509031,81.5,-0.511173908764095,0.0694736698358196,0.100363642529511
3,3,2.3,5.06,2,1.39898859327501,15.625,125.360414981842,0.436869359461994,123.75,-0.904850658824543,0.102843149284685,0.315238471716311
3,3,2.3,5.06,3,1.95053410551004,13.475,86.6600000540415,0.386859867737881,144,-0.590219354984515,0.232045488422299,0.23941566264662
3,3,2.96,6.82,1,1.39090582314995,11.7708333333333,77.579167286555,0.248784760776766,103.5,-0.238083003582406,0.441856303643301,0.142650058233559
3,3,2.96,6.82,2,2.22640223732202,14.9166666666667,80.6395846207937,0.129332643559234,158,-0.295579663000148,0.336225125769099,0.195857295559947
3,3,2.96,6.82,3,1.09978671498062,13.1666666666667,97.7666648228963,0.12291052114061,223,-0.528127731932793,0.134464883882279,0.166756258486463
3,3,2.21,6.99,1,1.74352858669068,25.4,133.303334077199,0.440483087187317,138.333333333333,0.518026536254064,1.47247791385222,0.307681013456584
3,3,2.21,6.99,2,1.73151241105861,18.375,91.9908320426941,0.240420129270545,120,0.0525104760476904,0.663649593043323,0.105659564570526
3,3,2.21,6.99,3,2.00379874264365,18.102380952381,120.004998733884,0.280371627994718,152,0.122288990636183,0.674131963412077,0.0943641800753619
3,3,7.12,5.69,1,1.77389869774755,12.1083333333333,78.1391662597656,0.328091470553549,144,-0.444534609717006,0.216832479791755,0.357499458912524
3,3,7.12,5.69,2,1.48092409651915,11.6041666666667,72.1508337815603,0.0986971969996052,219,-0.741908562264928,0.0925218032252048,0.256021662843417
3,3,7.12,5.69,3,0.800149787926618,15.7083333333333,96.233335018158,0.412299975902704,153.5,-0.564478121800619,0.48872896709009,0.37992501670703
3,3,6.56,5.83,1,1.40626076112129,21.45,83.9762492179871,0.120948234155781,138,-0.0956857795819354,0.539270916252511,0.122032294096936
3,3,6.56,5.83,2,1.49313044880318,16.875,72.1187501748403,0.22252503208811,127.5,-0.418085077568212,0.0444560895254639,0.0578563413078624
3,3,6.56,5.83,3,1.12090295708593,17.7916666666667,89.2125000953674,0.363087313397946,194.333333333333,-0.443649223511808,0.167701819834916,0.160680148646216
3,3,6.5,6.72,1,2.31527635384709,17.8178571428571,91.9105360507965,0.261001762068234,156,0.207548186371602,0.88251502074685,0.163494783815923
3,3,6.5,6.72,2,2.2024665589552,16.05625,84.765000295639,0.38163626596746,127.75,0.199934525843913,0.678837553546007,0.0820440459077404
3,3,6.5,6.72,3,2.47270048837222,16.447619047619,90.2500006993612,0.377792556801216,137,-0.00436079102121737,0.408494481230636,0.0472649991886185
3,3,5.34,4.23,1,2.3987712470939,15.9541666666667,77.1554174105326,0.267952840300107,187.5,-0.554081334933022,0.178691869166014,0.184482583470068
3,3,5.34,4.23,2,1.21223718689513,17.125,104.754167874654,0.272058823529412,218,-0.572476080316815,0.240811022035014,0.493242108102852
3,3,5.34,4.23,3,2.02057904390777,11.5238095238095,70.9595237800053,0.249950431248141,162.5,-0.608163465728149,0.254639352690873,0.206562747383859
3,3,5.42,3,1,1.76828965352083,16.1875,101.760416587194,0.363028295733147,160.666666666667,-0.0456903798936568,0.49765911435699,0.0677434815669038
3,3,5.42,3,2,1.33682119572747,17.8416666666667,93.6425007820129,0.228475853199858,149,0.0744081967101177,0.721742275957475,0.147762206414422
3,3,5.42,3,3,1.72836304870607,19.125,108.387500524521,0.387583373801937,152,-0.515441117830194,0.131588356111342,0.19223340665254
3,3,5.33,2.95,1,1.31864684845043,19.2833333333333,109.61999874115,0.511612199621871,139.75,0.346312288951189,1.02054186620668,0.232210768510501
3,3,5.33,2.95,2,1.29380095739479,18.2375,107.227501010895,0.197981366459627,107.5,0.181948789015758,0.655081527519081,0.0673720034257343
3,3,5.33,2.95,3,1.48528235065881,18.1125,113.600417582194,0.360117999382587,120.166666666667,0.422612721707958,0.899583474232069,0.128237669282774
3,3,5.19,3.79,1,1.64269467849848,12.9791666666667,82.0395839214325,0.250132728594668,160,0.373495527794186,0.929361092426947,0.176927563854282
3,3,5.19,3.79,2,1.20519542657982,22.8333333333333,109.545832951864,0.478484238112604,143.166666666667,0.426457640476207,1.2629022999326,0.133853885043888
3,3,5.19,3.79,3,2.35716462090526,20.5770833333333,107.121042617162,0.402440475933705,157.25,-0.508798273608827,0.490106094102247,0.422004953285044
3,3,5.39,2.74,1,0.704802070781452,19.4,100.519998168945,0.119047619047619,188,-0.372935343271963,0.123688574988255,0.107745334473529
3,3,5.39,2.74,2,1.99382714696552,16.2875,90.9025002479553,0.238636363636364,146.5,-0.269208967411002,0.494253027571688,0.208047377339499
3,3,5.39,2.74,3,1.4777007640561,13.375,98.1333339479234,0.265182093565175,178,-0.587495912067528,0.164937416730108,0.205775178008296
3,3,7.38,5.52,1,2.3607102821684,19.8035714285714,101.205713844299,0.0675675675675676,89,-0.263576193388798,0.245405435771197,0.0444741848848012
3,3,7.38,5.52,2,2.05335025141966,21.3357142857143,107.893750826518,0.375946510522443,116.333333333333,0.234066140166823,0.624401331322074,0.0777794489639399
3,3,7.38,5.52,3,1.34773282992122,18.2291666666667,108.077082713445,0.331026517586958,141.666666666667,0.117321894634318,0.462692075914486,0.0352989974803047
3,3,7.2,4.46,1,2.26916031496511,19.764880952381,93.0979161035447,0.3649958532034,133.333333333333,0.322916699890841,0.966231876761124,0.230512365803861
3,3,7.2,4.46,2,2.41317166655674,19.6417748917749,91.3301948572134,0.500447142276542,130.5,0.199299151825585,0.795497442566951,0.159517982817763
3,3,7.2,4.46,3,1.91828172700307,23.0684523809524,113.822261338007,0.41246549074485,141.25,-0.490137072445176,0.125535307802537,0.22978204681876
3,3,4.77,3.57,1,1.12070418196318,12.8888888888889,109.211110517714,0.391909418467141,141,0.164007839405631,0.834376043041016,0.109721454045653
3,3,4.77,3.57,2,1.77146621852604,15.875,82.4541659355164,0.120948234155781,273,-0.0719952369042401,0.591651855116978,0.162726430260269
3,3,4.77,3.57,3,1.58636680377808,14.9125,74.9449998855591,0.225901465582258,162.5,0.285456149039893,0.72573883184024,0.0829891871662644
3,3,2.46,5.88,1,2.00906381834682,17.7291666666667,89.0729171276093,0.363415182201641,135,-0.00378281992233842,0.907101670304941,0.307416719821041
3,3,2.46,5.88,2,1.87251214988729,13.525,79.8112503528595,0.475356915869432,94.1666666666667,-0.0582007383224894,0.582605544062089,0.124492809175793
3,3,2.46,5.88,3,1.22248231599367,18.8333333333333,87.8208338419596,0.271272419371768,129,-0.139952348045096,0.585042199525473,0.21922257782849
3,3,6.68,5.84,1,1.72614026992455,16.125,92.1583339373271,0.344761163063147,110,-0.640377661082632,0.21991295198036,0.31275187908992
3,3,6.68,5.84,2,2.11806642524146,16.6875,91.4737503687541,0.383786343611095,191.333333333333,-1.05571909654041,0.0951765961370643,0.299745182804579
3,3,6.68,5.84,3,1.38452864485544,15.6666666666667,78.7625005245209,0.164931379736638,148,-0.981886754445564,0.180649580744676,0.555263833852304
3,3,4.92,4.08,1,2.25124232680503,23.4861111111111,102.619444423252,0.352272727272727,117.5,0.0338860265294932,0.57406082282866,0.106937865131221
3,3,4.92,4.08,2,1.54585769690086,18.7083333333333,105.172915379206,0.131648235913639,62,-0.337027560375074,0.11075058475584,0.0953886613177305
3,3,4.92,4.08,3,1.84935254858809,14.1375,77.9049997806549,0.245649405772496,163.5,-0.289049043865844,0.173189874120864,0.0943260687164566
3,3,5.19,4.97,1,1.41834943861824,16.7777777777778,77.8833342658149,0.403177167289534,164,-0.383030588296868,0.23133284611164,0.152208720131357
3,3,5.19,4.97,2,2.10980220707567,18.1666666666667,90.5666669754755,0.212334060931382,170,-0.419693482236128,0.40944115212763,0.276825558653812
3,3,5.19,4.97,3,1.40432857845548,14.55,80.3983331680298,0.416250362587424,122.666666666667,-0.980416115194978,0.203363327290175,0.536857099784806
3,3,6.85,5.63,1,1.76560107628578,18.875,105.706249554952,0.236368363426326,118,0.298273227299162,1.00686810218445,0.136804670872963
3,3,6.85,5.63,2,2.44151639549995,23.1979166666667,124.248958190282,0.107158165452207,165,0.10777944535538,0.564755932067931,0.0691889191469926
3,3,6.85,5.63,3,2.32391559226204,23.3666666666667,129.560476330348,0,0,0.36250883660168,0.92817267174549,0.123729391744349
3,3,5.34,4.25,1,1.17150602767082,18.2,95.1666676839193,0.640115863834416,124.916666666667,0.582685021253296,1.00496232680258,0.0892603287802174
3,3,5.34,4.25,2,1.2022368189362,16.125,94.7250003814697,0.394724450509954,136,0.073834173337714,0.710363944554988,0.117515992301034
3,3,5.34,4.25,3,2.2340647393808,16.6208333333333,77.3183328469594,0.219959615299015,143.5,-0.201989738152804,0.48932096115977,0.186617650274742
3,3,6.5,5.6,1,1.13661730585997,18.625,92.5800004959106,0.381877712288406,149.666666666667,-0.423192470155038,0.279668602835585,0.15902896882196
3,3,6.5,5.6,2,1.65830119186419,15.325,110.325001811981,0.136314067611778,168,0.243385418076541,0.904643427710189,0.119878328142985
3,3,6.5,5.6,3,2.21515750817619,16.0833333333333,92.2452086925507,0,0,-0.0257033454311333,0.822443056669259,0.139283680790882
3,3,6.82,5.97,1,2.72473817235162,15.6488095238095,95.8542839186532,0.254924654305835,117,-0.152556446381591,0.413377220246718,0.105956660096727
3,3,6.82,5.97,2,2.2609621877965,15.6702380952381,84.9860715230306,0.166666666666667,112,0.0633158376859391,0.976831665275783,0.218851718650084
3,3,6.82,5.97,3,1.34169472395716,13.1607142857143,71.4255945341928,0.157448727687049,159.5,-0.663218908454856,0.200208830277416,0.427212446624782
3,3,6.85,5.8,1,1.28369006165105,16.2777777777778,96.3388890160455,0.242058059969172,153.5,0.301567402352554,0.80167359042413,0.152773568690654
3,3,6.85,5.8,2,2.96823325974654,19.3361111111111,104.170693861114,0.343241685196988,135.333333333333,0.386937756737609,1.26810091253663,0.248790643811164
3,3,6.85,5.8,3,1.48037059105287,21.4375,101.714582761129,0.131578947368421,125.5,-0.250531210382704,0.326357451146201,0.134920989998704
3,3,7.63,6.07,1,1.72984259057249,20.2875,108.757499647141,0.211906893464637,149,0.304216187169649,0.900338570629224,0.142460196903148
3,3,7.63,6.07,2,1.79208887800527,16.7666666666667,102.200000794729,0.261062158474218,159.666666666667,0.452152002849486,1.34714077985608,0.275717073298884
3,3,7.63,6.07,3,1.61782658577512,20.7916666666667,115.384166399638,0.0903505601734731,140,0.326129091629899,0.931448482680925,0.193637496248805
3,3,3.2,5.77,1,1.4919128354483,21.0138888888889,113.141666730245,0.290513833992095,130.666666666667,0.227049056579824,0.740242669515495,0.131217385336762
3,3,3.2,5.77,2,1.81027813300728,20.4625,113.15125041008,0.472506864911928,179.5,0.443656234623769,1.19003244310803,0.179227563636327
3,3,3.2,5.77,3,1.98223243800093,22.25,102.416667381922,0.231263768852737,152,0.176183626779072,0.738151132724524,0.0914700774524725
3,3,3.1,6.26,1,1.47866389704191,18.0416666666667,102.346666622162,0.183531746031746,164.5,-0.366869221663323,0.317773557117635,0.160903529202111
3,3,3.1,6.26,2,1.05686087021011,22.3333333333333,87.8583342234294,0.408129226111967,147.833333333333,0.215771550606433,0.668238750821819,0.0800048648657719
3,3,3.1,6.26,3,0.639072728368216,17.4166666666667,88.7666676839193,0.357857880224234,167,0.0988423824415177,0.423621777608009,0.0464961399448104
3,3,2.78,5.98,1,1.95095101278956,23.1296296296296,88.4138898849487,0.247970978848992,260.5,-0.0301255093946991,0.537294771362681,0.149138693141793
3,3,2.78,5.98,2,2.63110203673308,22.9964285714286,99.6750012125288,0.263237303441398,144,0.273209657956696,1.02147547104453,0.207553682064071
3,3,2.78,5.98,3,1.58432105450946,12.7291666666667,70.1437505880992,0.379357441456373,165.666666666667,-0.127654833205039,0.300512782624032,0.0503147908156115
3,3,2.04,6.52,1,2.36823528432641,15.8223214285714,91.5543740510941,0.234951570470937,188,0.124029645122563,0.624223816775421,0.134957228700621
3,3,2.04,6.52,2,1.67189625174878,21.4732142857143,107.383929252625,0.388516730823209,188,-0.482225426444815,0.320946663691,0.249696701044858
3,3,2.04,6.52,3,1.56813227222384,18.8791666666667,102.319167137146,0.294345573513402,171.666666666667,-0.606211494524013,0.0770203398968996,0.104294061270996
4,1,3.46,6.87,1,0.757680499494339,11.6666666666667,64.6111102634006,0.286573482942977,114,0.598778997797412,1.50289139737225,0.304025487799032
4,1,3.46,6.87,2,0.806890312831344,12.875,64.6999998092651,0.124626121635095,116,0.576576110240077,1.4490379960165,0.283461032779051
4,1,3.46,6.87,3,0.925294249727399,10.375,57.1000003814697,0.262311904510776,118.5,0.321743811139286,1.03476299083251,0.187242546011494
4,1,3.37,6.37,1,0.595156460974181,9.25,52.1499996185303,0.141402714932127,161,0.54026096559961,1.34169168069739,0.269461643761149
4,1,3.37,6.37,2,0.595777307803562,10.8333333333333,63.6666666666667,0,0,0.478826971103357,1.16446010123719,0.175660353520479
4,1,3.37,6.37,3,1.1477266344757,11.5,67.5777787102593,0.14792899408284,193,0.308315471318206,0.950124384279411,0.149296552030414
4,1,7.13,4.75,1,0.292226767971946,10,58.8500003814697,0.146113383985973,96,-0.2832088821373,0.335600308740324,0.214356037505064
4,1,7.13,4.75,2,0.7578726666838,8.5,49.7124996185303,0.466788169012476,149.5,-0.589276253273585,0.225400607359486,0.258166624772792
4,1,7.13,4.75,3,0.159337157425112,5,41.9000015258789,0,0,-0.560408157808308,0.201252124651453,0.288465728086866
4,1,7.3,4.53,1,0.675393678442695,13.1111111111111,64.477778116862,0,0,0.357319502011576,0.972360702328548,0.128928433640761
4,1,7.3,4.53,2,1.18081251894736,11.3125,66.152082602183,0,0,0.102731973610213,0.540081875318808,0.0782717240973825
4,1,7.3,4.53,3,1.18752471863894,12.2777777777778,71.3611106872559,0,28,0.138216741822983,0.685369021089367,0.132236256768575
4,1,4.79,6.23,1,0.915099607309867,11.3888888888889,66.1944444444444,0.158328055731476,134,0.304991016092355,0.557870868532352,0.0492698105653838
4,1,4.79,6.23,2,0.969287397978242,10.0833333333333,59.7499998410543,0.557393643977778,143.25,-0.365055013644226,0.318619866155146,0.1990603852971
4,1,4.79,6.23,3,0.787514062873961,10.6666666666667,63.6000003814697,0,0,0.0261845881297044,0.3727013678405,0.0699858709028544
4,1,6.61,5.63,1,0.800113369904733,7.38888888888889,53.2444443172879,0.127226463104326,74,0.354166885226542,0.896509134659448,0.138303663410269
4,1,6.61,5.63,2,1.25798262275291,13.45,77.1675006866455,0.425311818679187,146,0.067137443568114,0.459790404076453,0.0660877083372088
4,1,6.61,5.63,3,0.92767987238266,10.75,64.7250003814697,0.123762376237624,133,-0.0290201794968116,0.574520735379073,0.169252155159764
4,1,4.91,3.34,1,1.48607806149578,10.8125,62.8749992847443,0.170299727520436,130,0.107994272558756,0.614263408739703,0.0932705310062191
4,1,4.91,3.34,2,1.44834716625774,12.5,70.7249994277954,0.267952840300107,140,0.385550755897175,0.825652328046856,0.103602421421807
4,1,4.91,3.34,3,1.34410091699538,9.58333333333333,54.9458343187968,0,0,0.0544167108001034,0.422541297392072,0.0807982774265927
4,1,2.84,4.55,1,1.0185696510414,7.625,49.2250003814697,0,0,0.0817188044089962,0.56317048204783,0.09752271104818
4,1,2.84,4.55,2,1.20992792843046,11.375,63.5687508583069,0.147579693034238,171,-0.249471845171006,0.135467081979744,0.0536149735135869
4,1,2.84,4.55,3,0.962398423986599,8.66666666666667,46.9555553860135,0,0,0.0582875118312892,0.710659907164875,0.144411854618235
4,1,5.19,3.5,1,0.933584650142511,11.25,67.6874995231628,0.308904368387694,140.5,-0.269951593907944,0.355070081223292,0.232657320032667
4,1,5.19,3.5,2,0.78023073194976,9.33333333333333,50.3666667938232,0,0,-0.387802746606054,0.185760115343167,0.157899237695035
4,1,5.19,3.5,3,0.780260623062912,9.33333333333333,51.6333329942491,0.164581961816985,142,-0.868974399389152,0.0985836050854399,0.605690833109247
4,1,3.28,4.35,1,0.157629255989912,16,83.6999969482422,0.157629255989912,130,0.859251068624487,1.69300176537135,0.31378843590389
4,1,3.28,4.35,2,0.727044686457476,12,70.3000005086263,0.14543339150669,122,0.301472358049318,0.810493018230713,0.17349915946722
4,1,3.28,4.35,3,0.775126977187654,14.25,100,0.154416306361952,170,0.101506728443855,0.884986128767394,0.256384097584272
4,1,4.91,2.43,1,0.312437551519996,8.5,61.0999984741211,0,0,-0.110758017977666,0.254234052475227,0.0490051173405038
4,1,4.91,2.43,2,0.341760308368645,8.5,52.4500007629395,0.166444740346205,130,0.321925642462574,0.950832131636952,0.218390652159625
4,1,4.91,2.43,3,0.751517446084208,7.33333333333333,48.5999997456869,0,0,-0.0672311308580398,0.293202840539726,0.0487173100955218
4,1,5.22,3,1,0.93729928168624,9.125,52.1750001907349,0,0,-0.00421947140051498,0.199752136222296,0.0167985931806607
4,1,5.22,3,2,0.453835215772747,12,77.6999998092651,0.150511739915713,127,0.16898177173613,0.535296694489576,0.0455070370768993
4,1,5.22,3,3,0.58264902727957,8.5,47.4750003814697,0.140449438202247,143,-0.0990406973872867,0.238812890280217,0.0938211602152978
4,1,2.3,5.62,1,0.41466245187633,7.25,47.5999984741211,0.442010970385772,128,-0.334415728434905,0.536792813096284,0.257880713526742
4,1,2.3,5.62,2,0.904884298917739,9,54.8666674296061,0,0,-0.250732574943933,0.48955799515888,0.283931238033947
4,1,2.3,5.62,3,0.304878048780488,6,40.2999992370605,0.159235668789809,124,-0.843953872436942,0.0859075489820664,0.471160631840992
4,1,2.26,6.55,1,0.470712767795092,12,47.9499998092651,0.154798761609907,121,-0.111218512480488,0.1876612097393,0.037735677424097
4,1,2.26,6.55,2,1.07094777917778,11,60.649999194675,0.466404475111659,135.333333333333,-0.0809619982019747,0.59954018233592,0.234433904094542
4,1,2.26,6.55,3,0.5792903413933,8,57.5500005086263,0.143102461362335,145,-0.100394980624578,0.309629312656633,0.129013006425586
4,1,2.3,5.06,1,1.62474244310648,10.4833333333333,62.3866668065389,0,0,-0.299488922388149,0.370312747529497,0.211761769934763
4,1,2.3,5.06,2,1.58294526157613,10.25,57.9354174137115,0.144508670520231,109,-0.413032502751745,0.273430357564018,0.151561116253289
4,1,2.3,5.06,3,1.88049471283705,12.8333333333333,79.3791665236155,0.295201311666252,163,-0.518144682916697,0.0888501569569734,0.179954795717387
4,1,2.96,6.82,1,0.620416161629244,9,51.0166664123535,0.160359204618345,122,-0.422404433247424,0.271557010427329,0.228130979098806
4,1,2.96,6.82,2,0.626407876262821,11.6666666666667,61.9666659037272,0,0,-1.03540257625394,0.200185524662973,0.796263956405856
4,1,2.96,6.82,3,0.90075662478054,9,50.3166669209798,0.14172335600907,180,-0.892488093453329,0.142876205193345,0.410084156897789
4,1,2.21,6.99,1,0.712316972919924,7.83333333333333,51.0666662851969,0.290098801765819,145.5,0.321967708434026,0.832045017185422,0.153034639582871
4,1,2.21,6.99,2,0.561375466839124,12.1666666666667,74.8333307902018,0.276399090967675,139.5,-0.17713175199799,0.17697777412765,0.0784067363808115
4,1,2.21,6.99,3,1.61359276619653,9.9375,63.1604170799255,0,0,-0.191164699059991,0.421037552120721,0.170479332362202
4,1,7.12,5.69,1,0.919440195645235,8.875,54.7375001907349,0,0,-0.379445806597338,0.182396071323643,0.0958704715723889
4,1,7.12,5.69,2,0.74224823187778,9.83333333333333,63.7277783287896,0.271536742800397,142.5,-0.508529761902648,0.157958242563014,0.113367378317117
4,1,7.12,5.69,3,0.753072919607039,9.41666666666667,58.2583335240682,0,0,-0.780885794087305,0.115093433257968,0.380241436715979
4,1,6.56,5.83,1,0.895758243242045,9.75,55.4749989509583,0.306748581711236,138,-0.057175378997113,0.560537029932695,0.150758795902762
4,1,6.56,5.83,2,0.823760272891134,10.5,61.8875007629395,0,0,-0.193360560025531,0.261713549228732,0.110705028866666
4,1,6.56,5.83,3,1.0446358516698,8.66666666666667,53.1944452921549,0,0,-0.35877271124112,0.430105254059657,0.281408157894469
4,1,6.5,6.72,1,1.96963110306353,12.5875,70.6833340644836,0.142450142450142,108,-0.206857129227492,0.42708500595455,0.598376042357346
4,1,6.5,6.72,2,1.04206439209991,11.625,66.4958335558573,0.255206358411587,107,0.237193217480158,0.879279821501691,0.185267889174078
4,1,6.5,6.72,3,1.07619146749266,10.7777777777778,61.661111831665,0,0,-0.402848872990844,0.291155104053376,0.232724176568715
4,1,5.34,4.23,1,0.315656565656566,15,112.050003051758,0.147754137115839,134,-0.392342130796017,0.383320689558456,0.35552689870892
4,1,5.34,4.23,2,1.1446634395149,9.30555555555556,58.4111107720269,0.43199838621441,137.333333333333,0.12711082179955,0.429610130086373,0.0458439131107772
4,1,5.34,4.23,3,0.76623180389338,10.1666666666667,50.6999994913737,0.154416306361952,145,-0.267215695631763,0.43443812053238,0.480057235186292
4,1,5.42,3,1,1.44575289016814,10.2833333333333,59.204999478658,0.149611011370437,82,0.0336979748692405,0.624085347653661,0.191087262187966
4,1,5.42,3,2,0.867027463968763,11.1666666666667,68.4166660308838,0.147405660377358,128,0.589357883970701,1.26347784068043,0.222582510379469
4,1,5.42,3,3,0.31055900621118,9.5,45.3500003814697,0,0,0.416761586773753,0.923716805231597,0.12128971198438
4,1,5.33,2.95,1,1.39460147722514,11.3392857142857,67.8749998410543,0.106247343816405,141,-0.741064875460647,0.0662205644805929,0.376675224385111
4,1,5.33,2.95,2,0.901178895653906,8.45833333333333,50.8791659673055,0.395248372167193,130.333333333333,-0.425519507507911,0.129621975397766,0.115303548779684
4,1,5.33,2.95,3,0.905138905273029,8.375,56.2624998092651,0.269071048559021,154.5,-0.762799083987523,0.0692813055422651,0.331679466753409
4,1,5.19,3.79,1,1.00311966510318,8,44.4749999940395,0.2749327774253,132.5,0.138622899248329,0.664559462747225,0.110402588186332
4,1,5.19,3.79,2,1.23326852619857,12.25,68.6437509059906,0.266402358465681,116.5,-0.464057999239884,0.137197574967242,0.0862906469379725
4,1,5.19,3.79,3,0.775645460879289,10.25,68.1625008583069,0.118821292775665,115,0.112989100688611,0.530666383899287,0.0498105153483497
4,1,5.39,2.74,1,0.295508274231678,8.5,48.4500007629395,0.147754137115839,94,-0.00620428437043377,0.425219630490885,0.104927097662785
4,1,5.39,2.74,2,0.782263369139168,11.3333333333333,68.033332824707,0.134625740441572,145,-0.367783078363513,0.286721770635779,0.161247425049282
4,1,5.39,2.74,3,0.149700598802395,7,45.5999984741211,0.15625,134,-0.779339455305505,0.0215450455337286,0.390642479334096
4,1,7.38,5.52,1,0.975378120017241,8,51.5055552588569,0,0,0.353896757215717,0.870285200172303,0.108536761416496
4,1,7.38,5.52,2,0.413231384913656,11.6666666666667,50.7999992370605,0.413231384913656,143,-0.0474949559582308,0.399180686854757,0.0990377647311872
4,1,7.38,5.52,3,0.439882697947214,10.6666666666667,71.6333338419596,0.13290802764487,189,0.266260464211468,0.850184800313926,0.179982021911339
4,1,7.2,4.46,1,0.6107244648551,8.33333333333333,50.6833337148031,0,0,-0.0700051701453002,0.509673447077879,0.124592726490522
4,1,7.2,4.46,2,0.640631631051965,6.5,46.9499994913737,0,0,0.155310203381204,0.443916445775109,0.0437587454571058
4,1,7.2,4.46,3,0.497736662120224,9.875,60.2000017166138,0,0,-0.340763783966123,0.316771790113749,0.220416655692196
4,1,4.77,3.57,1,0.691545170598858,9.83333333333333,56.0666669209798,0.27146621864145,112.5,0.261801517151641,0.788295272027543,0.123256400052115
4,1,4.77,3.57,2,0.552397328373747,7.5,48.8999996185303,0.152625152625153,137,0.0602215162105447,0.523529625636521,0.0596923547027889
4,1,4.77,3.57,3,0.59429815821987,9.5,56.6499996185303,0.141322781232335,152,0.067258369721282,0.359078859212412,0.037731257788742
4,1,2.46,5.88,1,1.12739762154471,8,58.8666667938232,0.133333333333333,162,0.214328168597573,0.537787533018204,0.0619839951292753
4,1,2.46,5.88,2,0.739725962272349,11.125,63.6374998092651,0.279095751575337,170,0.0203463329692393,0.508534286476671,0.0799060395186009
4,1,2.46,5.88,3,0.27114967462039,10.5,60.4500007629395,0,0,-0.578239674954802,0.0753139238561061,0.201365106137392
4,1,6.68,5.84,1,0.33194473449917,9,53.5499992370605,0.157728706624606,118,-0.469798310654221,0.142300981951487,0.202795422335111
4,1,6.68,5.84,2,0.461794520063964,11.75,57.8999996185303,0,0,-0.210156773130948,0.248829052339702,0.0800441100174454
4,1,6.68,5.84,3,0.752143732330851,7.83333333333333,53.3999996185303,0.316725005293789,153,-0.502082200424609,0.187320978047209,0.155629447844077
4,1,4.92,4.08,1,0.924976184692755,8.25,64.0583324432373,0.287897536306066,117,-0.041445487147413,0.568456801606348,0.189999661975589
4,1,4.92,4.08,2,0.991626055801755,9.88888888888889,62.7388882107205,0,0,-0.413025727768848,0.145903979312503,0.131813654254786
4,1,4.92,4.08,3,0.748402590471795,8.33333333333333,52.2916666666667,0.147841513897102,144,-0.766701228421621,0.0987903463744472,0.348046448260974
